video_id,penulis,tanggal,like_count,teks
mjxZeyIYeNo,@ZidanABC-ex8if,2025-06-22 16:01:37+00:00,0,Ya allahh saya rela keluar dari kampus ku dan lepasin beasiswa ini demi sekolah ke malaka project 😭😭😭😭😭😭😭
mjxZeyIYeNo,@MARCompany,2025-06-22 14:17:01+00:00,2,"Asli gw dengar statment gus ulil benar2 bodoh. 

Dengan segala hormat kepada gus ulil sesama manusia jika seandainya gus ulil ustadz maka benar2 bisa menyesatkan umat. Seandainya gus ulil diangkat jadi pejabat semua alam bakal hancur karena kerakusannya."
mjxZeyIYeNo,@zamannow5020,2025-06-22 13:52:40+00:00,1,Memang cocok itu energi nikuba dan cari nikel di tempat lain... oligarki gak pernah bisa kenyang
mjxZeyIYeNo,@ismailumar684,2025-06-22 13:20:13+00:00,2,NU Itu NKRI...NU selalu  benar...lihat saja adiknya ketua NU gus yakul terlibat kasus  haji orang NU pada diam apa kecepretan....coba kalau  bukan dari  kelompoknya pasti di demo tuh....prett
mjxZeyIYeNo,@yuritarded5131,2025-06-22 12:55:52+00:00,1,"Setelah nonton videonya, gue jadi paham kalau tambang di Raja Ampat ini ternyata nggak cuan dan kerusakan lingkungannya nggak sebanding sama manfaatnya. Daripada lingkungan rusak dan pariwisatanya jadi jelek, menurut gue mending fokus aja ke pariwisata yang udah ada sekarang — yang jelas-jelas bisa jalan tanpa merusak alam.

Mungkin beberapa masyarakat Papua ada yang setuju sama tambang karena ngelihatnya sebagai cara cepat buat dapet kerja, sementara pariwisata butuh waktu dan proses. Tapi tetap harus diingat, kerusakan dari tambang itu jangka panjang dan nggak sebanding sama hasil ekonominya yang cuma sebentar.

Gue pribadi, untuk sekarang, nggak ada keinginan ke Raja Ampat. Selera orang beda-beda ya, tapi walaupun suatu saat harga tiket ke sana turun — misalnya cuma dua kali lipat dari harga tiket ke Bali — gue mending liburan ke Bali dua kali deh.

Jadi buat masyarakat Papua yang baca komentar ini, saran gue: tetap dukung pariwisata. Walaupun pertumbuhannya lambat (kayak yang dibahas divideo, naik ± 10.000 pengunjung per tahun), itu masih jauh lebih berkelanjutan dibanding tambang yang cuma ngasih untung sesaat terus habis. Pariwisata bisa jaga alam dan budaya kalian juga."
mjxZeyIYeNo,@auliaw6037,2025-06-22 12:48:44+00:00,1,Kesel tapi tak berdaya untuk melawan mereka tetap merusak dan terus merusak 😢
mjxZeyIYeNo,@AbdillahShafrianto,2025-06-22 12:26:40+00:00,1,"Tanjung enim tempat kami malah banyak debu, jalan rusak dll. Gara-gara penambangan batubara gila-gilaan, dump truck keluar tidak pada jamnya dengan menggunakan jalan umum."
mjxZeyIYeNo,@bahamuth13,2025-06-22 11:50:50+00:00,1,"ga usah bilang ""si kawan ini"" lah, bilang aja ""si tolol ini"". ngeselin cok yg sok2an ""berargumen cerdas"" tapi aslinya menyesatkan"
mjxZeyIYeNo,@ariwilldany,2025-06-22 10:46:12+00:00,0,"Aku udah masuk tambang sejak baru lulus SMA dan disni aku mau bongkar bahwa sebenarnya Good mining practice itu gak pernah 100%, aku udah pindah pundah dari Pulau obi maluku utara, terus ke morowali, langgikima sulawesi tenggara, dan sekarang ada di sangatta kaltim. Tambang tambang besar sekelas KPC pun yang notabene udah puluhan tahun gak bisa diterapkan yang namanya good mining practice 100% karna apa?? karna orang orang yang menerapkan nya adalah manusia, dan manusia sering lalai, kami ditambang gak kerja buat bikin indonesia maju atau bersih, di otak kami gajian ya sudah. Aku gak mewakili pimpinan pimpinan tambang, aku mewakili buruhnya yang secara langsung tangannya itu bisa bebas mengotori atau membersihkan lingkungan. Misalnya begini, contoh kasus ada excavator yang ganti oli mesin, excavator pc 300 biasanya punya kapasitas  40 Ltr, jadi exca ini punya limbah oli bekas sebanyak 40 liter dan kita ganti oli kurang lebih 40an hari sekali, nah pada saat proses ganti oli ini saya bsa jamin 100% pasti tetap akan ada oli yang tumpah ke tanah dan paling sedikit itu 1 liter, itu kalau cuma 1 excavator, berapa excavator yang ada di raja ampat sekarang? belum Dump truck, generator, motor grader, compactor, bulldozer, memang ada arahan arahan agar oli yang tumpah di tanah bisa di evakuasi, tapi wkwkwk percaya sama aku bro, mekanik gak bakalan se rajin itu buat mungutin itu tanah lalu bawa ke TPS, kami karyawan pertambangan itu sangat dilarang merekam kejadian kejadian di pertambangan apalagi yang menyangkut pencemaran dan pemburuan liar, resiko nya PHK, tapi bukan brrti gak ada yang melakukan. Dan ini baru dari segi oli bekas, belum battery bekas, dan dampak dampak kerusakan lainnya. Sama buat orang yang masih dukung pertambangan raja ampat, kalian tau gak sampah sampah pekerja tambang itu dikelola dimana?? yang di maksud TPA itu tau gak bagaimana bentuknya wkwkwk, mending nambang di sulawesi atau maluku aja. Kasian papua udah kita ambil emasnya, mau kita rusak juga daerah wisatanya."
qN3axfU1Geo,@DedeHermansyah-fk1bj,2025-06-22 09:24:33+00:00,0,"Negara rusak pemerintah rusak rakyat jengah, pergi ke luar negeri malah di pertanyakan nasionalisme nya"
mjxZeyIYeNo,@dayakwarfighter7477,2025-06-22 09:23:01+00:00,75,"Kalimantan Timur hadir, jalan rusak, longsor, banjir, serapan tenaga kerja tidak seberapa, belum lagi korban nyawa truk hauling"
mjxZeyIYeNo,@P3065VY,2025-06-22 08:48:12+00:00,3,"Gak ada ceritanya tambang mensejahterakan rakyat sekitar,
Kami di banyuwangi saja masih harus bergelut dengan tambang emas, lokasi di
Di Pantai Pulau Merah yang merupakan salah satu destinasi pariwisata utama banyuwangi.
Hasilnya apa?? Masyarakat juga gitu-gitu aja malah sekarang kondisi lingkungan pantai rusak"
mjxZeyIYeNo,@sandychow94,2025-06-22 08:29:18+00:00,0,"ps : kepada semua perusahaan yang d cabuit izin nambang d raja ampat, semoga menyuarakan penolakan tambang d raja ampat, biar yg perusahaan saingan tidak bisa nambang juga wkwkwkwkwkw"
mjxZeyIYeNo,@anggadwirabeta4710,2025-06-22 08:22:23+00:00,0,"Raja Ampat itu bisa buat cuan 
Laut sangat indah,,
Lah malah mau di rusak"
mjxZeyIYeNo,@tegarjaya2676,2025-06-22 08:12:03+00:00,0,"Mabok hilirisasi tambang, ulil & bahlul sdh mrasa si paling,"
mjxZeyIYeNo,@ach.anwaridamfanani3566,2025-06-22 07:09:38+00:00,0,"Kenapa gak kandungan nikel diterbitkan jadi dalam sertifikat buat dijual aja, hasilnya buat pendanaan beberapa investasi proyek lain yang strategis. Dapet duit, gak nambang, gak merusak lingkungan"
mjxZeyIYeNo,@muhammadrisky8724,2025-06-22 06:51:18+00:00,0,"cape banget ngobrol sama orang pintar yang salah konsep, dilihat dari sisi manapun secara kasat mata tampa itung2an sudah jelas TAMBANG itu ngak ada yg ramah lingkung. maun sebagus apapun AMDAL, pengawasan atau apapun tetap aja tampa perusak lingkungan"
mjxZeyIYeNo,@YodhiAditya-jx8vt,2025-06-22 05:56:56+00:00,2,"Pembelaan yg pak tua itu memang sebuah ketololan yg muncul dari dasar neraka,,, anak sd ajah bisa jelasin,,, tidak ada dampak positif dari tambang..."
mjxZeyIYeNo,@akrom-d3o,2025-06-22 05:24:37+00:00,0,"Sepemahaman saya ada kata kata wahabi bukan karena pembahasan  raja ampat,tapi statement green peace menolak SEMUA  pertambangan"
mjxZeyIYeNo,@daffahariadi8647,2025-06-22 05:08:40+00:00,2,"izin bang fery saya dari kecil tinggal di kota kecil di riau yang dimana Riau menjadi salah satu pertambangan minyak terbesar di permukaan mau pun di dalam buminya kita tau riau di atasnya di penuhin hutan kelapa sawit dan di dalamnya ada minyak bumi dan point point dari ASN tersebut juga tidak ada yang betul bagi saya yang tinggal di riau karena di riau itu masih banyak org org yang miskin kalau emg pertambangan itu memajukan ekonomi  kami harusnya menjadi salah satu provinsi paling sejahtera atau kaya karena sumber daya alam kami begitu melimpah nyatanya sejak jaman PT Chevron milik Amerika hingga PT pertamina Indonesia dan sekarang minya bumi di riau itu tinggal sedikit bahkan gas gas dari bumi di riau juga menipis kalau itu bisa membuat kaya pada suatu daerah harusnya sekolah sekolah kami di riau itu hampir rata rata bangunan lama kalsu emg bisa buat kayak 1 provinsi harusnya sekolah kami juga ga seburuk itu. dan banyak juga hewan hewan yang di lindungi oleh negara mau pun tumbuhan yang di lindungi oleh negara dulu itu bisa jadi salah satu sumber penghasilan riau tapi karena pemerintah mempersetujui pertambangan minyak bumi di riau ekosistem di riau sudah hancur dan rakyat kecil nya juga ga ada yang sejahtera mereka pada milih jadi petani sawit dan banyak yang lain 
saya cuma anak SMK yang jurusan saya pun jauh dari konteks ini"
mjxZeyIYeNo,@justebelmont505,2025-06-22 04:49:31+00:00,0,"pengaruhi orang indo untuk  lebih memilih asia dari pada bule pak  apalage africa 
              banyak orang amerika bule eropa dan afrika itu menyerang orang2 asia liat yutub Why DON'T Asian Women Like ASIAN Men
                   baik orang bule ato afrika itu mengatakan mereka itu jagoan macho orang asia penile kecil  gadisna tidak cantik bule ato kulit putih paling cantik            jadi banyak orang asia disana menyesal jadi asia  dan mau jadi bule ato afrika 
 kenyataaan  na  smua ukuran mr p smua ras sama  penis normal 85 persen pria kongo nigeria usa rusia japan smua sama 13cm 5inch data science
      sedang  bintang porno 25-30cm itu jarang banget 1 diantara sejuta dan tidak natural  operasi implan  pake obat dan lain2 
            bule ato afrika itu punya bau badan extreme  alias luar biasa dimana bau mereka itu bisa berubah ke asap dan meracuni sekeliling kalo pake deodoran dan parfum itu hilang sesaat  banyak yang bunuh diri elvis  marilyn monroe karena bau badan mereka smua kerepotan
                    lalu mereka hampir smua botak rambut mereka tipis lama tumbuhna kebanyakan botak usia muda dan sangat mudah botak 
              tidak punya daya tahan matahari gada melanin  alias albino  frekles  putihna bukan putih asia bagus putih bule jelek 
       kebanyakan mereka kena karsinoma kanker matahari baik bule ato afrikot kena itu dan wajah mereka smua kaya kratos tua  jelek 
liat yutub  morning chest hair routine   nah itu janggut ma kumis ma bulu badan mereka super tebal dan cepat tumbuh ngeri dan sangat repot
                      untuk hilang kumis aja pemeran superman butuh dana 2 milyar karena kumis janggut mereka sngat tebal dan sulit besih dan cepat
                   baik bule ato afrikot hampir smuana punya bulu di badan lebat  nah begitu 
         orang asia  indo itu banyak didiskriminasi diserang ma orang bule dan afrika disana   jadi ada baikna  untuk mempengaruhi orang2 asia disini 
                    untuk melawan mereka      orang asia disana cewe cwo juga banyak dibunuh di rasis in dan lain2 
    paling tampan dan cantik tentu aja genetik terbaik asia  tanpa bau badan gen aabbcc11  kulitna ada putih kuning hitam paling bagus putih asia  rambut paling lebat dan cepat tumbuh pria  juga ga terlalu obes dibanding bule eropa dan lain2 juga umur terpanjang 
                     berdasar data yutub google orang aprikot paling rendah umurna dan paling lemah terhadap smua penyakit 
                   arab melarang aprikot masuk  karena mereka sangat lemah badana jadi tinggi aids 
                     liat yutub Why Black Americans have the highest death rate from strokes
                      pokokna orang indo dan asia laina itu mereka serang seakan orang indo dan asia laina itu payah  dodol dan lain2"
mjxZeyIYeNo,@macan_pikun,2025-06-22 04:39:50+00:00,0,"Bener juga nih. FAKTANYA, MANUSIA² JAWA MERAMPOK KEKAYAAN DAERAH² LAIN DI INDONESIA DEMI KESEJAHTERAAN PARA PEJABATNYA!!"
mjxZeyIYeNo,@nuripedia,2025-06-22 04:22:32+00:00,1,"Persis seperti propaganda zionist, agama menjadi tameng. siapapun yg menentang mereka maka disebut antisemit. Sekarang negeri ini punya manusia seperti itu. Siapapun yg menentang eksploitasi alam, maka disebutlah wahabi. 
Sial."
mjxZeyIYeNo,@MacLeish66,2025-06-22 04:11:00+00:00,0,"iye iye, sekarang bilang DBH cuma ""uang kompensasi"" bukan indikator kesejahteraan. tapi video kemaren2 pake data PAD Rp31M buat klaim ekonomi konservasi, yang sesat pikir sebenernya siapa😅 meskipun cuma uang kompensasi tapi itu uang tunai, bukan jargon. DBH Rp154M idealnya bisa bangun sekolah & klinik, PAD Rp31M cuma buat bayar gaji PNS sama dinas pariwisata. lu tipu rakyat pakai istilah ekonomi kotor, apa bedanya lu ama bahlil? terus itu sorowako yang tambangnya 50 tahun tapi danau matano tetap bersih kaga dibahas... giliran yang negatif diobok-obok, yang positif ngapa ga dilirik? udahlah, rakyat papua butuh duit, bukan foto instagram buat turis mata sipit.

sebenernya ini penonton tau ga sih kalo ferry mau berusaha jadi adian napitupulu V2? ferry hari ini mirip kayak pak adian 30 tahun yang lalu XD. lu notice? itu video dokumenter ferry dana-nya dari LSM eropa yang anti-tambang, endorsement villa mewah punya konglo singapura😅😅😅😅😅😅

note: gw bukan ASN, dan bukan pro-tambang. gw ANTI hipokrisi dan kebodohan... tambang raja ampat emang jahat, tapi yang lebih jahat itu orang kayak lu yang nunggangin polemik untuk agenda tertentu."
mjxZeyIYeNo,@Khoerulaz45,2025-06-22 03:40:33+00:00,0,no 5 mungkin yang reklamasinya tergolong sukses meskipun tidak berarti sama dengan sebelumnya mungkin ada di  PT Kaltim Prima Coal setidaknya perusahaan serius dalam reklamasinya dengan bawa beberapa ahli dan proses bertahun tahun
mjxZeyIYeNo,@fs9hell,2025-06-22 03:23:52+00:00,0,"gini per
kenapa mereka kekeh pengen nyari duit model begini
kalau gk nambang gini alat operasional dan manajemen tenaga ahli mereka mau dipake apa?
atau emg dirancang dari investor luar ngambil nikelny diarahin kedaearah tertentu biar alam kita emg jadi rusak
atau emg kita gk bisa ngelola sumber daya alam yg ramah lingkungan agar menghasilkan cuan yg lebih besar
jalan 1 1ny elu makar fer
ntar jadiin coki menag"
mjxZeyIYeNo,@kamilonyx8311,2025-06-22 03:19:27+00:00,0,"Terima kasih Ilmunya Bang Ferry.
Bisa ga bang bahas (atau kasih sy referensi bacaan) tentang negara yang sukses menjalankan pertambangan atau eksploitasi SDA lain secara efektif dalam memajukan ekonomi tetapi juga cukup bertanggung jawab dalam mitigasi kerusakan lingkungannya?

Di debat antara aktivis lingkungan vs ustadz penambang itu, sebenarnya ada argumen yang menurut saya agak menggelitik dari org Greenpeace, yaitu meng-encourage pemerintah untuk melihat negara yang berhasil maju TANPA EKSPLOITASI LINGKUNGAN. 
Tentunya contohnya banyak sekali, tetapi kan tiap negara dengan pemerintah yang baik kan pada dasarnya ingin terus berkembang dan mensejahterakan masyarakatnya, dengan cara yang berbeda-beda sesuai apa yang dimiliki negara tersebut. Negara-negara yang maju tanpa sektor ekstraksi itu apakah memang by choice atau memang tidak ada yang bisa diekstraksi, sehingga harus mencari strategi lain?
Apa yang sebaiknya dilakukan Indonesia dengan SDA yang melimpah ruah ini, untuk menjadi negara maju yang masyarakatnya sejahtera?"
mjxZeyIYeNo,@executioner8969,2025-06-22 03:09:38+00:00,0,"Tambang tidak menjamin kesejahteraan rakyat secara keseluruhan, apalagi kalau di kelola oleh manusia rakus yang tidak peduli lingkungan. Liat tuh zimbabwe dan venezuela.. gak usah jauh2, papua deh liat, punya salah satu tambang emas terbesar di dunia, tapi juga menjadi salah satu daerah tertinggal di Indonesia."
mjxZeyIYeNo,@heyosii440,2025-06-22 03:08:04+00:00,0,"Hasil investasi dari presiden sebelumnya, kasih izin tambang buat ormas islam buat apa? 
Ya buat gini dong 😂

Capek banget berhadapan sama penyembah uang berkedok punya tuhan. Lupa kalau ada racun buat pemurnian batuan yang bisa mencemari sumber air. Dosa jariyah akibat ketidak tahuan membela karena yang ngasih duit sih. Dahlah."
mjxZeyIYeNo,@labaladalada,2025-06-22 02:58:11+00:00,1,Bang tahu yang namanya reklamasi dan pascatambang gk?
mjxZeyIYeNo,@mamahkeke268,2025-06-22 02:56:29+00:00,0,"Semoga bang ferryirwandi tidak lelah menyuarakan tentang alam Indonesia,karena  pihak luar negeri senang dan gembira melihat Indonesia cekcok atau gontok gontokan atau sikat sikut,antar suku antar kampung antar pulau antar daerah antar prinsip,sejatinya pihak asing ingin Indonesia rusak dan hancur ,jadinya Indonesia di jajah dari ordal dulu baru pihak asing masuk,"
mjxZeyIYeNo,@linduputra508,2025-06-22 02:52:49+00:00,0,"Mgkn ketinggian ekspektasi gw ke lo bro, ternyata lo belum berumur 40 tahun, blm s3, blm pnh di posisi pengambil kebijakan...jdi tnyt mindset n cara pkir lo ga jauh2 beda dgn mayoritas eksmud 30 tahunan di jakarta, utk warga non ibukota mgkn ad wawasan dari lo yg sangat menarik, tp diluar itu, analisa lo tlalu ringan, generic, blm sampai ranah level anak s3 ato guru besar....


Harus nya lo bs nangkep bahwa gus dan si iqbal, beserta si rossy itu udh saling kongkalikong dalam debat itu, iqbal sdh tau n coba proteksi tak tlihat bhwa greenpeace itu ada ditunggangi nya juga, rossy cb tampilkan video tentang pt gag yg org lokal papua jg pro ke mereka, sedangkan Gus, kepandaiannya dan kewibawaannya jelas diatas rata2 bagi org yg pintar dan mengerti, dia tahu bahwa ekstraksi itu merusak, tp dia tahu ekstraksi jg dibutuhkan indonesia, klo ga ntr jg dicaplok pt luar, yg nunggang greenpeace.... sbnrnya kan simple dri debat ini,smua stuju harus jaga lingkungan, bedanya adalah ga ada yg menampilkan solusi win win

Gus gw yakin pny solusi itu tp gamau dia yg ngusulin, krn memang wewenang pemerintah, pintar beliau, ga bs bermain api sembarangan

Khas org berpengetahuan luas, bijaksana, s3 lama, guru besar, sdh diposisi pengambil keputusan, membawahi banyak sekali kepentingan umat

Ga kek irwandi ni, yg emg anak kemarin sore, blh lah lo speak up, tp msh bnyk yg hrus lo pelajarin, 😊"
mjxZeyIYeNo,@masmuraly,2025-06-22 02:38:17+00:00,1,"Mereka bilang orang yang tidak setuju dengan diadakannya pertambangan disebut ""wahabi lingkungan"". Dilihat dari video debat di kompastv, kita dapat menyimpulkan bahwa tokoh NU yang ikut pada debat tersebut adalah salah satu contoh buruk seorang manusia yang dengan ""halusnya"" membenarkan keputusan bodoh yang ia hanggap benar dengan menyalahgunakan agama sebagai tameng kebodohannya dan membuat lawan debatnya seakan menentang agama. Dari kalimat-kalimat yang keluar dari mulut manusia yang mewakili NU pada debat tersebut sangat SANGAT membuat malu umat muslim, hal ini seakan membuat orang memandang umat muslim sebagai manusia yang dengan lancangnya membawa ajaran yang benar untuk melindungi kebodohan dan keserakahan."
mjxZeyIYeNo,@KamuHarusTau-o2s,2025-06-22 02:16:26+00:00,0,Indonesia baru akan maju nanti saat dipimpin oleh ferry irwandi dan Raymond chin. mungkin 15-20 tahun lagi. jadi gw cukup optimis Indonesia emas 2045.
mjxZeyIYeNo,@ayisetiadi5940,2025-06-22 02:12:25+00:00,0,Please. Orang lain udah canggih canggihan alusista buat jaga jaga perang dunia. Kok ini masih pada Maruk?
mjxZeyIYeNo,@SegaraHuni,2025-06-22 01:57:52+00:00,0,"Betul, ingin cepat dapat profit tapi untuk siapa?
Kebijakan harusnya berfikir menyeluruh untuk kepentingan bernegara (profit negara dan kepentingan masyarata kita/lokal) dan masa depan berbangsa.
Masa kita masih bersikap tidak berfikir masa depan bagi negara dan masyarakatnya."
mjxZeyIYeNo,@setiawatisri30,2025-06-22 01:43:55+00:00,1,"Makasih bang Ferry atas penjelasan dan pemahamannya buat kami yg awam.
Bismillah ASN yg sotoy dan yg lain2 yg pro penambangan di Raja Ampat jd sadar melihat permasalhannya dan berbalik mendukung pro konservasi alam unt mrk warga Papua lebih sehat, aman sejahtera. Aamiin..."
